# ABR CC CHANNEL SSIM
robust_mpc cubic nbc 0.974653048780488
mpc bbr nbc 0.9580176666666667
mpc bbr cbs 0.922107
mpc bbr fox 0.980755717948718
puffer_ttp_static cubic cbs 0.91093325
pensieve bbr cbs 0.9486923333333331
puffer_ttp_static cubic nbc 0.9753559999999999
puffer_ttp_static cubic abc 0.9855764444444444
puffer_ttp_static cubic fox 0.9817416666666667
puffer_ttp_static cubic pbs 0.9831585333333334
puffer_ttp_static cubic fox 0.9828410144927539
linear_bba bbr cbs 0.9465985625
mpc cubic fox 0.9904124000000001
linear_bba bbr nbc 0.9786229285714285
mpc bbr cbs 0.9613372142857142
mpc cubic univision 0.977784
mpc cubic pbs 0.9827538333333333
mpc cubic univision 0.9839012946428571
pensieve cubic abc 0.9785182352941175
linear_bba bbr abc 0.9773681
mpc bbr nbc 0.9841001
mpc bbr abc 0.98740425
mpc bbr fox 0.9811302222222221
linear_bba bbr fox 0.9516587777777779
mpc bbr univision 0.982132888888889
linear_bba bbr pbs 0.9679605555555556
mpc bbr pbs 0.9852833333333335
linear_bba bbr univision 0.9592765999999999
mpc bbr fox 0.982291625
mpc bbr abc 0.9900182222222222
mpc bbr cbs 0.965423
mpc bbr nbc 0.9833163333333332
mpc bbr abc 0.989889625
mpc bbr fox 0.9823639999999999
mpc bbr univision 0.9830885
mpc bbr pbs 0.9876496321112516
pensieve cubic cbs 0.9265971296680499
pensieve bbr cbs 0.8184486666666667
robust_mpc cubic pbs 0.9850340957446808
robust_mpc cubic abc 0.9880368888888889
puffer_ttp_static cubic nbc 0.9806552999999999
robust_mpc cubic fox 0.9643109230769229
puffer_ttp_static cubic abc 0.9867552777777777
mpc bbr cbs 0.9443866666666668
mpc bbr fox 0.9764295641025641
puffer_ttp_static bbr nbc 0.97855325
puffer_ttp_static bbr abc 0.986765
robust_mpc cubic univision 0.9498157894736843
puffer_ttp_static bbr fox 0.97637475
puffer_ttp_static bbr univision 0.9637016
puffer_ttp_static bbr pbs 0.9856350153846154
puffer_ttp_static cubic fox 0.9756885974025973
linear_bba cubic cbs 0.9522433333333332
robust_mpc cubic pbs 0.9821685
mpc bbr abc 0.9793053333333334
mpc bbr nbc 0.9793670000000001
linear_bba cubic nbc 0.9416406
mpc bbr cbs 0.9630753750000001
linear_bba cubic abc 0.9630124444444446
linear_bba cubic fox 0.9026448571428572
linear_bba cubic univision 0.9723828500000001
mpc bbr univision 0.9879370000000001
mpc bbr pbs 0.9850379230769231
linear_bba cubic pbs 0.9733248666666667
linear_bba bbr pbs 0.9747474444444444
puffer_ttp_static bbr pbs 0.9829441666666665
linear_bba cubic univision 0.9120035999999999
pensieve cubic cbs 0.92856575
linear_bba cubic fox 0.852794
linear_bba cubic abc 0.9639886666666667
puffer_ttp_static bbr cbs 0.9721342857142857
linear_bba cubic nbc 0.9788934666666667
puffer_ttp_static bbr nbc 0.9856001111111112
puffer_ttp_static bbr nbc 0.9868033571428573
linear_bba cubic cbs 0.9094949999999999
mpc bbr pbs 0.98483125
puffer_ttp_static bbr cbs 0.924369
robust_mpc cubic cbs 0.7597195999999999
puffer_ttp_static bbr nbc 0.9774835
puffer_ttp_static bbr abc 0.9830346249999999
pensieve cubic cbs 0.8818115
puffer_ttp_static bbr abc 0.9817814999999999
pensieve cubic nbc 0.9884919166666667
puffer_ttp_static bbr fox 0.9560514
puffer_ttp_static cubic abc 0.9816663333333333
puffer_ttp_static cubic nbc 0.9879432307692307
pensieve cubic abc 0.9822488571428571
mpc cubic pbs 0.98701
puffer_ttp_static bbr cbs 0.9646953043478261
mpc cubic univision 0.988726
mpc cubic fox 0.9713107272727274
puffer_ttp_static cubic cbs 0.9816875
mpc cubic abc 0.9826124444444445
puffer_ttp_static bbr pbs 0.9887144444444443
pensieve cubic fox 0.9723167500000001
mpc cubic nbc 0.98571675
puffer_ttp_static cubic nbc 0.9852469194312796
puffer_ttp_static bbr fox 0.9769903333333334
mpc cubic cbs 0.9908691428571429
pensieve cubic univision 0.9806015806451611
puffer_ttp_static bbr abc 0.9814035000000001
mpc cubic nbc 0.985754
puffer_ttp_static bbr nbc 0.9808099583333334
mpc cubic abc 0.9807461428571429
mpc cubic fox 0.9753645
mpc cubic abc 0.9832565138539043
linear_bba bbr cbs 0.979743
linear_bba bbr fox 0.976799630319149
robust_mpc cubic cbs 0.9833243333333335
robust_mpc cubic nbc 0.916612
robust_mpc cubic abc 0.947281
robust_mpc cubic fox 0.8344491999999999
robust_mpc cubic cbs 0.9778923333333333
puffer_ttp_static bbr cbs 0.9861981730769229
linear_bba bbr cbs 0.9740345535714285
robust_mpc cubic nbc 0.9821267
robust_mpc cubic abc 0.9798204444444445
robust_mpc cubic fox 0.97006025
robust_mpc cubic univision 0.9772786666666666
robust_mpc cubic pbs 0.9879870769230769
pensieve bbr abc 0.9581560000000001
robust_mpc cubic cbs 0.9819248571428573
pensieve bbr cbs 0.953288
pensieve bbr fox 0.929
pensieve bbr pbs 0.9686846448598131
mpc bbr cbs 0.9781227428571428
puffer_ttp_static cubic cbs 0.9760490000000002
pensieve cubic pbs 0.9888930714285716
puffer_ttp_static cubic pbs 0.9618778000000001
robust_mpc cubic nbc 0.9898822
robust_mpc cubic abc 0.9804200999999999
puffer_ttp_static cubic fox 0.7942305
pensieve cubic cbs 0.982092
puffer_ttp_static bbr nbc 0.9849742222222222
pensieve bbr pbs 0.9818114545454545
puffer_ttp_static bbr abc 0.9794919
puffer_ttp_static cubic abc 0.914639
robust_mpc cubic fox 0.9749456666666667
pensieve cubic nbc 0.9831406666666668
puffer_ttp_static bbr fox 0.9741683333333333
robust_mpc cubic univision 0.9828806250000001
pensieve bbr fox 0.97611225
pensieve cubic abc 0.979884222222222
puffer_ttp_static cubic nbc 0.9732954108527131
robust_mpc cubic pbs 0.988562076923077
puffer_ttp_static bbr univision 0.984912777777778
pensieve cubic fox 0.9786167034383955
puffer_ttp_static bbr pbs 0.9883253333333334
pensieve bbr abc 0.9801532222222222
puffer_ttp_static bbr univision 0.9820866585365853
robust_mpc cubic cbs 0.977114090909091
pensieve bbr nbc 0.9749995
pensieve bbr cbs 0.9450927777777779
robust_mpc cubic nbc 0.9707945454545454
pensieve bbr cbs 0.9809121666666667
robust_mpc cubic abc 0.9820966666666666
robust_mpc cubic fox 0.9790312056074765
linear_bba bbr fox 0.9750155744680852
pensieve bbr nbc 0.9876625714285715
pensieve bbr abc 0.9809623333333333
pensieve bbr fox 0.976876
pensieve bbr univision 0.9806121999999998
linear_bba bbr cbs 0.9341692857142858
linear_bba bbr nbc 0.9662342857142858
linear_bba bbr abc 0.9631918888888887
linear_bba bbr fox 0.898390125
linear_bba bbr univision 0.941256
linear_bba bbr pbs 0.9809791428571428
linear_bba bbr fox 0.9791841805026656
mpc bbr nbc 0.9872912352941176
mpc bbr abc 0.9829351111111111
mpc bbr fox 0.9796560000000001
mpc bbr univision 0.9813553333333334
mpc bbr abc 0.9825786923076923
robust_mpc bbr cbs 0.949979875
mpc bbr fox 0.9773488888888888
mpc bbr univision 0.9804020000000001
mpc bbr pbs 0.9891462307692307
robust_mpc bbr abc 0.9812224444444444
robust_mpc bbr nbc 0.9660991111111112
robust_mpc bbr abc 0.9673093999999999
mpc bbr abc 0.9820995
robust_mpc bbr fox 0.9568995
robust_mpc bbr univision 0.9119448888888889
mpc bbr univision 0.879813
mpc bbr nbc 0.9863198000000001
mpc bbr cbs 0.9673788235294116
pensieve bbr nbc 0.9260520980392156
puffer_ttp_static cubic cbs 0.899355
puffer_ttp_static cubic nbc 0.986649375
puffer_ttp_static cubic abc 0.9823218461538462
puffer_ttp_static cubic fox 0.9824195999999998
puffer_ttp_static cubic univision 0.9809055
puffer_ttp_static cubic pbs 0.9892704999999999
puffer_ttp_static cubic fox 0.9853885
puffer_ttp_static cubic abc 0.9821534444444444
mpc bbr cbs 0.9172634444444445
puffer_ttp_static cubic nbc 0.983434111111111
puffer_ttp_static cubic cbs 0.9733461164021163
mpc bbr fox 0.9901392727272728
mpc bbr univision 0.9789465999999999
mpc bbr fox 0.9886494411764708
robust_mpc cubic cbs 0.9695396956521738
robust_mpc cubic nbc 0.9781703015873017
linear_bba bbr pbs 0.9881759252873563
pensieve bbr univision 0.938876
pensieve bbr fox 0.9800415
puffer_ttp_static cubic abc 0.9893566363636365
pensieve bbr abc 0.993872
pensieve bbr nbc 0.86688
pensieve bbr cbs 0.8602062857142857
puffer_ttp_static cubic fox 0.9885928695652175
pensieve bbr nbc 0.9325104702702702
linear_bba bbr cbs 0.9599500434782607
puffer_ttp_static cubic abc 0.9829229083333333
robust_mpc bbr cbs 0.9377341325301204
puffer_ttp_static bbr nbc 0.9809749999999999
puffer_ttp_static bbr abc 0.9783176666666668
puffer_ttp_static bbr fox 0.9887942000000001
puffer_ttp_static bbr univision 0.9809886666666667
puffer_ttp_static bbr pbs 0.9861263333333333
puffer_ttp_static bbr cbs 0.9710429943820225
mpc cubic fox 0.9659165263157895
pensieve bbr cbs 0.93876425
pensieve bbr pbs 0.9890009999999999
pensieve bbr fox 0.9742982380952382
mpc cubic pbs 0.9888858666666664
linear_bba bbr univision 0.950604125
linear_bba bbr pbs 0.9744134444444443
linear_bba bbr fox 0.8692985999999999
linear_bba bbr abc 0.972761375
linear_bba bbr nbc 0.950185111111111
mpc cubic fox 0.966326
linear_bba bbr cbs 0.9579746821428572
mpc cubic abc 0.985168111111111
linear_bba bbr cbs 0.9383733333333334
mpc cubic nbc 0.9793065000000001
linear_bba bbr fox 0.9792101827057182
mpc cubic cbs 0.9677249565217391
pensieve bbr abc 0.9844494545454545
pensieve bbr cbs 0.9700664999999999
pensieve bbr nbc 0.9863226629213484
mpc cubic nbc 0.97912475
mpc cubic abc 0.9816642999999999
mpc cubic fox 0.970279
mpc cubic univision 0.9835786341463414
puffer_ttp_static cubic cbs 0.8841162499999999
puffer_ttp_static cubic pbs 0.9820717142857143
mpc cubic abc 0.9815336666666666
mpc cubic nbc 0.9807919999999999
mpc cubic cbs 0.9852954
mpc cubic pbs 0.9871684000000001
mpc cubic cbs 0.9869154285714286
mpc cubic nbc 0.977572
mpc cubic cbs 0.98482864
puffer_ttp_static bbr cbs 0.9819089285714285
puffer_ttp_static bbr nbc 0.9829533005780348
pensieve bbr cbs 0.9861256875
pensieve bbr fox 0.9785609999999998
robust_mpc bbr nbc 0.9377828749999999
robust_mpc bbr abc 0.9756324285714285
robust_mpc bbr fox 0.9289296666666668
pensieve bbr pbs 0.9825778
robust_mpc bbr pbs 0.9333596666666667
robust_mpc bbr univision 0.9671190525114156
puffer_ttp_static cubic cbs 0.9506800000000001
puffer_ttp_static bbr nbc 0.989345
puffer_ttp_static cubic nbc 0.9891589999999999
puffer_ttp_static bbr abc 0.9841699999999999
puffer_ttp_static bbr fox 0.9755029271844661
puffer_ttp_static cubic abc 0.9833748333333333
puffer_ttp_static cubic fox 0.95670075
puffer_ttp_static cubic pbs 0.9883927368421052
pensieve cubic nbc 0.949737
pensieve cubic abc 0.9802337999999999
robust_mpc cubic nbc 0.9840364444444446
pensieve cubic fox 0.988641
robust_mpc cubic abc 0.9840654444444444
puffer_ttp_static cubic abc 0.981680958132045
pensieve cubic pbs 0.9893182500000001
robust_mpc cubic fox 0.9905977777777777
pensieve cubic cbs 0.969033
robust_mpc cubic univision 0.9774132000000002
robust_mpc cubic pbs 0.9851275751173709
pensieve cubic nbc 0.98704625
pensieve cubic abc 0.986215
pensieve cubic fox 0.9847944615384616
pensieve cubic cbs 0.9464561818181818
puffer_ttp_static cubic cbs 0.881641
pensieve cubic univision 0.9810416644736842
puffer_ttp_static cubic nbc 0.9709576
puffer_ttp_static cubic abc 0.9834032500000001
puffer_ttp_static cubic fox 0.9824892222222221
puffer_ttp_static cubic univision 0.985278625
puffer_ttp_static cubic pbs 0.9844782222222221
puffer_ttp_static cubic cbs 0.9705771768707483
robust_mpc bbr pbs 0.9845572307692309
robust_mpc bbr cbs 0.972687622228791
puffer_ttp_static bbr abc 0.9825202081339712
puffer_ttp_static bbr cbs 0.9699128516483516
puffer_ttp_static cubic nbc 0.9779300000000001
puffer_ttp_static cubic abc 0.9805145555555556
puffer_ttp_static cubic fox 0.9783572771503041
puffer_ttp_static cubic cbs 0.8690125
puffer_ttp_static cubic nbc 0.9637974426229508
puffer_ttp_static bbr abc 0.97794775
puffer_ttp_static bbr cbs 0.9751405
puffer_ttp_static bbr nbc 0.9666002857142857
pensieve cubic cbs 0.9766253031026254
mpc cubic cbs 0.918707857142857
puffer_ttp_static bbr abc 0.9820282631578947
puffer_ttp_static cubic cbs 0.92426
mpc cubic nbc 0.950188
puffer_ttp_static bbr cbs 0.9724659750000001
mpc cubic abc 0.9758586666666668
puffer_ttp_static cubic nbc 0.9736969999999999
mpc cubic fox 0.9458664285714286
puffer_ttp_static cubic fox 0.9708341999999999
puffer_ttp_static cubic abc 0.9852987777777779
puffer_ttp_static cubic cbs 0.96920608
puffer_ttp_static cubic univision 0.9804966
puffer_ttp_static cubic fox 0.9741286923076924
puffer_ttp_static bbr fox 0.9575077999999999
puffer_ttp_static cubic univision 0.958724
mpc cubic pbs 0.97366
puffer_ttp_static bbr pbs 0.9751498
mpc cubic cbs 0.9300957142857144
mpc cubic nbc 0.9604635555555555
linear_bba bbr univision 0.8808685
puffer_ttp_static cubic cbs 0.9628447499999999
mpc cubic abc 0.9891761428571428
mpc cubic fox 0.9107933333333333
puffer_ttp_static cubic nbc 0.9812476153846155
puffer_ttp_static cubic abc 0.9881737500000001
puffer_ttp_static cubic fox 0.9664619999999999
puffer_ttp_static cubic univision 0.9776953333333335
puffer_ttp_static cubic pbs 0.9824162857142857
puffer_ttp_static cubic nbc 0.9834455567010308
puffer_ttp_static cubic abc 0.979503375
puffer_ttp_static cubic fox 0.9480007906976745
linear_bba bbr fox 0.84662125
pensieve cubic cbs 0.9566197777777778
linear_bba bbr cbs 0.9773019111111111
mpc bbr fox 0.9753710714285715
mpc bbr cbs 0.9839064202898551
pensieve cubic cbs 0.9406367499999999
linear_bba bbr pbs 0.983674517361111
pensieve cubic nbc 0.978994706521739
pensieve bbr cbs 0.9826037142857142
puffer_ttp_static cubic cbs 0.9702375434782609
mpc cubic pbs 0.91510775
mpc cubic fox 0.938246
linear_bba bbr cbs 0.8921105
linear_bba bbr cbs 0.9549328421052631
mpc cubic cbs 0.9526976666666666
puffer_ttp_static cubic cbs 0.973192625
linear_bba bbr nbc 0.9802529375
pensieve cubic cbs 0.9758201143485431
mpc bbr abc 0.9805995
mpc bbr fox 0.97635625
mpc bbr univision 0.9842559000000002
puffer_ttp_static cubic abc 0.97364
mpc bbr pbs 0.9823763104500383
puffer_ttp_static cubic nbc 0.9871575
linear_bba bbr abc 0.9576647272727272
puffer_ttp_static cubic fox 0.9844911538461538
pensieve cubic abc 0.9860306000000001
puffer_ttp_static cubic nbc 0.977849654676259
pensieve cubic nbc 0.9885755
linear_bba bbr fox 0.933894
puffer_ttp_static cubic cbs 0.953888375
linear_bba bbr pbs 0.9672526666666668
pensieve cubic cbs 0.9684775
pensieve cubic fox 0.9789180840550179
mpc bbr pbs 0.9845236
robust_mpc bbr cbs 0.9399148326359832
puffer_ttp_static cubic nbc 0.9868408333333333
mpc bbr fox 0.9822869754098362
puffer_ttp_static cubic abc 0.9847303636363637
puffer_ttp_static bbr nbc 0.992723
puffer_ttp_static cubic fox 0.9866193000000001
puffer_ttp_static bbr abc 0.98487975
pensieve cubic fox 0.9873959999999998
puffer_ttp_static bbr fox 0.982431786407767
puffer_ttp_static cubic univision 0.9785884761904762
puffer_ttp_static cubic pbs 0.981824478561549
robust_mpc bbr cbs 0.931967232209738
puffer_ttp_static bbr cbs 0.9504504166666665
puffer_ttp_static bbr nbc 0.9849266250000001
robust_mpc bbr cbs 0.9468281139240505
puffer_ttp_static bbr abc 0.9840202222222223
robust_mpc cubic cbs 0.9303531818181819
puffer_ttp_static bbr fox 0.974505625
puffer_ttp_static bbr univision 0.9857215000000001
robust_mpc cubic nbc 0.927904625
puffer_ttp_static bbr pbs 0.9857969848484851
mpc bbr cbs 0.962515142857143
robust_mpc cubic abc 0.9809866666666667
robust_mpc cubic fox 0.9770439999999999
robust_mpc cubic univision 0.982604375
robust_mpc cubic pbs 0.9809222307692309
mpc cubic cbs 0.7807424000000001
mpc cubic nbc 0.92068575
mpc bbr nbc 0.9688886666666666
mpc bbr abc 0.9823404166666667
mpc cubic fox 0.919625125
linear_bba bbr cbs 0.8776836666666665
linear_bba bbr nbc 0.9395669999999999
mpc cubic cbs 0.9660970938528366
mpc bbr fox 0.9819099
linear_bba bbr abc 0.9766584090909092
mpc bbr univision 0.9830726666666667
mpc bbr pbs 0.9837879113924051
linear_bba cubic cbs 0.9361003
pensieve cubic nbc 0.9555993636363638
pensieve cubic pbs 0.975183
linear_bba bbr nbc 0.9751560999999999
puffer_ttp_static bbr pbs 0.9741342000000002
puffer_ttp_static bbr cbs 0.9656799130434784
puffer_ttp_static bbr cbs 0.9472275
linear_bba bbr nbc 0.9691446000000001
puffer_ttp_static bbr nbc 0.988196142857143
pensieve cubic fox 0.9815367176781004
linear_bba bbr fox 0.93913996
mpc bbr cbs 0.9261407142857143
puffer_ttp_static bbr abc 0.9775536146179401
mpc bbr abc 0.9735524999999999
linear_bba bbr cbs 0.8997838
linear_bba bbr abc 0.9732313387096774
mpc bbr nbc 0.9787394
mpc bbr abc 0.9784950387596899
mpc bbr abc 0.979357
pensieve cubic cbs 0.8616533333333333
puffer_ttp_static cubic abc 0.9746948
pensieve cubic abc 0.9196334705882352
mpc bbr nbc 0.9749737499999999
puffer_ttp_static cubic fox 0.9286466000000001
puffer_ttp_static cubic cbs 0.9322280833333333
puffer_ttp_static cubic univision 0.9356188333333334
mpc bbr fox 0.9818094
puffer_ttp_static cubic cbs 0.967113
puffer_ttp_static cubic nbc 0.95569375
mpc bbr cbs 0.9413363333333334
mpc bbr cbs 0.913556
puffer_ttp_static cubic fox 0.9764614444444444
mpc bbr univision 0.9743106666666668
pensieve cubic pbs 0.94721085
mpc bbr nbc 0.9732735333333333
puffer_ttp_static cubic univision 0.9757771666666667
mpc bbr pbs 0.98092275
puffer_ttp_static cubic abc 0.9773581666666668
puffer_ttp_static cubic pbs 0.9813274999999999
mpc bbr fox 0.9746536666666668
puffer_ttp_static cubic cbs 0.952366
mpc bbr abc 0.9755759285714285
puffer_ttp_static cubic nbc 0.9787155999999999
puffer_ttp_static cubic abc 0.9767100123409178
mpc bbr cbs 0.9359586666666667
mpc bbr nbc 0.9819419
puffer_ttp_static bbr cbs 0.8742125000000001
mpc bbr abc 0.9755601428571429
mpc bbr pbs 0.9831174285714285
robust_mpc bbr abc 0.9011308000000001
mpc bbr abc 0.9776771818181818
puffer_ttp_static cubic fox 0.9781124999999999
puffer_ttp_static cubic nbc 0.9873858
mpc bbr pbs 0.9800426470588235
mpc bbr fox 0.9838135999999998
puffer_ttp_static cubic cbs 0.9759203069257598
mpc bbr cbs 0.9712358461538462
pensieve bbr cbs 0.86770825
mpc bbr abc 0.9786955
mpc bbr nbc 0.9820298000000001
mpc bbr abc 0.9785762499999999
mpc bbr abc 0.9782415555555555
mpc bbr cbs 0.9643898999999999
mpc bbr fox 0.9821875555555556
mpc bbr fox 0.9821018571428571
mpc bbr univision 0.9821604444444443
mpc bbr cbs 0.9724748148148149
mpc bbr pbs 0.9785104117647059
puffer_ttp_static bbr cbs 0.9140406000000001
mpc bbr nbc 0.9795974500000002
puffer_ttp_static bbr fox 0.9826856764705882
robust_mpc cubic cbs 0.8771645833333332
robust_mpc cubic fox 0.9764195555555555
robust_mpc cubic nbc 0.972008142857143
linear_bba bbr pbs 0.9624448999999998
robust_mpc cubic cbs 0.969225
pensieve bbr cbs 0.9036344375
puffer_ttp_static cubic cbs 0.9564737142857143
puffer_ttp_static bbr cbs 0.9171509999999999
puffer_ttp_static bbr nbc 0.9787697272727273
mpc bbr pbs 0.96625725
puffer_ttp_static bbr abc 0.977007111111111
puffer_ttp_static bbr fox 0.9727906000000001
puffer_ttp_static cubic univision 0.9810715414634146
robust_mpc bbr cbs 0.8853572857142858
puffer_ttp_static bbr univision 0.9662864285714284
puffer_ttp_static bbr pbs 0.9705380860927153
mpc bbr nbc 0.9846056086956522
puffer_ttp_static bbr cbs 0.9575152142857143
puffer_ttp_static cubic cbs 0.9661669090909091
mpc bbr abc 0.9806271111111111
mpc bbr cbs 0.9803688000000002
mpc bbr fox 0.9836373999999999
mpc bbr univision 0.9878606666666667
mpc bbr pbs 0.9760678571428573
puffer_ttp_static bbr nbc 0.9861083636363636
puffer_ttp_static bbr nbc 0.9820504285714287
puffer_ttp_static bbr abc 0.9789659999999999
puffer_ttp_static bbr fox 0.9697150588235294
mpc bbr cbs 0.9538755
puffer_ttp_static bbr pbs 0.9707428
puffer_ttp_static bbr univision 0.9836914615384615
puffer_ttp_static cubic nbc 0.9763050625
puffer_ttp_static cubic fox 0.97547025
puffer_ttp_static cubic pbs 0.9801210700483092
pensieve bbr cbs 0.9603239285714286
puffer_ttp_static bbr cbs 0.9805082325581397
pensieve cubic abc 0.9154279999999999
puffer_ttp_static cubic cbs 0.9588004000000001
puffer_ttp_static bbr cbs 0.980711304347826
pensieve bbr fox 0.9786865094414894
pensieve cubic nbc 0.92401325
pensieve cubic cbs 0.8397330000000001
puffer_ttp_static cubic nbc 0.9806342903225808
