# ABR CC PLAY REBUFFER
puffer_ttp_cl bbr 11.145 0.0
puffer_ttp_emu bbr 9.548 0.0
puffer_ttp_cl bbr 9.104 0.0
puffer_ttp_cl bbr 12.629 0.0
puffer_ttp_emu bbr 5.144 0.0
puffer_ttp_cl bbr 164.666 0.0
puffer_ttp_emu bbr 20.551 0.0
puffer_ttp_cl bbr 7.15 0.0
mpc bbr 32.85 0.0
puffer_ttp_cl cubic 20.294 0.0
robust_mpc bbr 248.003 0.0
pensieve bbr 26.422 0.0
mpc bbr 12.834 0.0
puffer_ttp_cl bbr 28.444 0.0
puffer_ttp_cl cubic 16.89 0.0
mpc bbr 7.39 0.0
mpc bbr 22.971 0.0
puffer_ttp_static bbr 4720.468 61.009
puffer_ttp_cl bbr 9.059 0.0
robust_mpc bbr 108.549 0.0
puffer_ttp_cl bbr 78.642 0.0
mpc bbr 221.478 0.0
puffer_ttp_cl cubic 30.694 0.0
mpc bbr 24.999 0.0
mpc cubic 1524.089 0.0
puffer_ttp_cl bbr 167.486 0.0
puffer_ttp_cl bbr 209.52 0.0
puffer_ttp_cl bbr 13.358 0.0
puffer_ttp_cl cubic 37.726 0.0
robust_mpc bbr 45.046 0.0
robust_mpc cubic 6.55 0.0
linear_bba cubic 6.598 0.0
puffer_ttp_emu bbr 8.011 0.0
puffer_ttp_emu bbr 391.95 0.0
linear_bba cubic 14.242 0.0
robust_mpc cubic 5.747 0.0
robust_mpc bbr 385.051 0.0
robust_mpc cubic 11.3 0.0
puffer_ttp_cl cubic 7736.874 0.0
linear_bba bbr 102.25 4.050000000000001
robust_mpc cubic 51.551 0.0
puffer_ttp_cl cubic 5.001 0.0
linear_bba cubic 13.298 0.0
puffer_ttp_cl cubic 12.432 0.0
robust_mpc bbr 76.496 0.0
linear_bba cubic 115.098 0.0
mpc cubic 8.243 0.0
mpc bbr 12.689 0.0
mpc cubic 1095.776 0.0
puffer_ttp_cl bbr 16.146 0.0
robust_mpc cubic 6.046 0.0
mpc bbr 32.978 0.0
robust_mpc cubic 1208.07 0.0
pensieve bbr 9.803 0.0
puffer_ttp_cl bbr 39.932 0.0
puffer_ttp_emu bbr 236.897 0.0
robust_mpc bbr 31.149 0.0
linear_bba bbr 46.049 0.0
mpc bbr 16.783 0.0
mpc bbr 32.667 0.0
puffer_ttp_cl bbr 249.452 0.0
robust_mpc bbr 29.898 0.0
linear_bba bbr 36.245 0.0
linear_bba bbr 9.727 0.0
mpc bbr 54.198 0.0
linear_bba bbr 5.199 0.0
linear_bba bbr 1259.603 0.0
pensieve bbr 5.745 0.0
linear_bba bbr 10.538 0.0
linear_bba bbr 122.452 1.002
pensieve bbr 6.245 0.0
pensieve bbr 29.7 0.0
puffer_ttp_emu bbr 42.445 0.0
puffer_ttp_emu bbr 2356.086 0.0
puffer_ttp_static bbr 9.019 0.0
puffer_ttp_static bbr 13.089 0.0
pensieve cubic 31.865 0.0
mpc bbr 11.601 0.0
pensieve bbr 41.021 0.0
puffer_ttp_static bbr 21.745 0.0
puffer_ttp_emu bbr 11.207 0.0
mpc cubic 17.463 0.0
puffer_ttp_emu bbr 8.414 0.0
robust_mpc bbr 40.965 0.0
puffer_ttp_emu bbr 22.85 0.0
pensieve bbr 20.542 0.0
puffer_ttp_emu bbr 13.448 0.0
puffer_ttp_emu bbr 19.938 0.0
pensieve bbr 25.73 0.0
puffer_ttp_emu bbr 3995.314 0.0
puffer_ttp_emu bbr 6886.11 0.0
pensieve bbr 25.946 0.0
linear_bba cubic 53.099 0.0
linear_bba bbr 44.947 0.0
pensieve bbr 293.209 0.0
puffer_ttp_emu bbr 20448.404 0.0
puffer_ttp_cl bbr 186.996 0.0
robust_mpc bbr 6.099 0.0
linear_bba cubic 351.85 0.0
robust_mpc bbr 11.5 0.0
linear_bba bbr 267.887 0.0
robust_mpc cubic 25.828 0.0
robust_mpc bbr 87.5 0.0
robust_mpc cubic 5.087 0.0
robust_mpc cubic 10.384 0.0
robust_mpc cubic 94.11 0.0
puffer_ttp_static bbr 35.221 0.0
puffer_ttp_emu bbr 8.341 0.0
robust_mpc cubic 142.63 0.0
puffer_ttp_emu bbr 47.249 0.0
robust_mpc cubic 11.157 0.0
puffer_ttp_static bbr 5878.61 0.0
robust_mpc bbr 27.849 0.0
robust_mpc cubic 16.111 0.0
puffer_ttp_emu bbr 33.296 0.0
robust_mpc cubic 10.312 0.0
robust_mpc cubic 19.757 0.0
robust_mpc cubic 25.539 0.0
puffer_ttp_cl bbr 59.774 0.0
puffer_ttp_emu bbr 9.58 0.0
robust_mpc cubic 6.235 0.0
puffer_ttp_emu bbr 26.798 0.0
robust_mpc cubic 13.018 0.0
mpc bbr 8.649 0.0
robust_mpc cubic 6.681 0.0
robust_mpc cubic 190.292 0.0
mpc bbr 9.798 0.0
robust_mpc cubic 23.171 0.0
mpc bbr 12.05 0.0
puffer_ttp_emu bbr 394.888 0.0
puffer_ttp_cl bbr 19.968 0.0
puffer_ttp_cl cubic 168.097 0.0
robust_mpc cubic 7.249 0.0
puffer_ttp_cl bbr 41.478 0.0
robust_mpc cubic 5.556 0.0
mpc bbr 189.253 0.0
pensieve bbr 26.649 0.0
robust_mpc cubic 8.549 0.0
robust_mpc cubic 4558.758 0.0
robust_mpc cubic 426.009 10.097999999999999
mpc cubic 8.55 0.0
puffer_ttp_static bbr 5.222 0.0
pensieve bbr 5.911 0.0
puffer_ttp_cl bbr 12.096 0.0
puffer_ttp_static bbr 12.116 0.0
linear_bba cubic 1391.124 0.0
pensieve bbr 32.884 0.0
mpc cubic 2645.844 0.0
linear_bba bbr 6.693 0.0
linear_bba bbr 3835.946 0.0
pensieve bbr 227.755 0.0
puffer_ttp_static bbr 8.307 0.0
puffer_ttp_cl bbr 20.829 0.0
puffer_ttp_cl bbr 40.638 0.0
puffer_ttp_static bbr 99.295 0.0
puffer_ttp_emu bbr 42.247 0.0
pensieve bbr 12.816 0.0
puffer_ttp_cl bbr 40.676 0.0
pensieve bbr 25.09 0.0
puffer_ttp_cl bbr 32.653 0.0
puffer_ttp_emu bbr 74.537 0.0
puffer_ttp_cl bbr 5.141 0.0
pensieve bbr 24.359 0.0
puffer_ttp_cl bbr 80.275 0.0
mpc bbr 6.305 0.0
mpc bbr 653.276 0.0
pensieve bbr 25.954 0.0
robust_mpc cubic 13.961 0.0
puffer_ttp_cl bbr 10.198 0.0
pensieve bbr 17.929 0.0
puffer_ttp_cl cubic 155.52 0.0
puffer_ttp_cl bbr 11.144 0.0
puffer_ttp_emu bbr 7.559 0.0
puffer_ttp_cl bbr 34.472 0.0
robust_mpc cubic 173.732 0.0
pensieve bbr 17.02 0.0
puffer_ttp_static bbr 8.695 0.0
linear_bba bbr 39.025 0.0
mpc bbr 7.5 0.0
puffer_ttp_emu bbr 5240.61 0.0
puffer_ttp_cl bbr 6.04 0.0
pensieve bbr 5.278 0.0
mpc bbr 2523.801 0.15000000000000013
robust_mpc bbr 81.599 0.0
pensieve bbr 55.793 0.0
linear_bba cubic 23.0 0.0
puffer_ttp_cl bbr 5.367 0.0
puffer_ttp_cl bbr 31.003 0.0
linear_bba cubic 6.474 0.0
puffer_ttp_cl bbr 6.163 0.0
pensieve bbr 5.1 0.0
pensieve bbr 10.213 0.0
puffer_ttp_cl bbr 55.093 0.0
pensieve bbr 404.102 0.0
pensieve bbr 12.389 0.0
puffer_ttp_cl bbr 69.5 0.0
pensieve bbr 109.347 0.0
linear_bba bbr 105.135 0.0
puffer_ttp_emu bbr 10.945 0.0
puffer_ttp_emu bbr 7.302 0.0
puffer_ttp_cl bbr 50.424 0.0
puffer_ttp_emu bbr 20.903 0.0
puffer_ttp_cl cubic 11.248 0.0
puffer_ttp_cl cubic 34.197 0.0
puffer_ttp_emu bbr 18.93 0.0
robust_mpc cubic 8.296 0.0
puffer_ttp_cl bbr 11.871 0.0
robust_mpc cubic 40.788 0.0
robust_mpc bbr 8.845 0.0
puffer_ttp_static bbr 29.052 0.0
puffer_ttp_cl bbr 6.006 0.0
puffer_ttp_cl cubic 8.45 0.0
puffer_ttp_cl bbr 23.85 0.251
puffer_ttp_emu bbr 118.898 0.0
robust_mpc bbr 6.426 0.0
puffer_ttp_cl cubic 110.196 0.0
robust_mpc bbr 12.504 0.0
pensieve bbr 27.458 0.0
puffer_ttp_static bbr 38.69 0.0
robust_mpc cubic 5.411 0.0
linear_bba bbr 39.714 0.0
robust_mpc bbr 400.181 0.0
robust_mpc cubic 9.545 0.0
pensieve bbr 676.834 0.0
robust_mpc cubic 1448.653 0.0
robust_mpc cubic 731.245 0.0
puffer_ttp_static bbr 170.001 0.0
puffer_ttp_emu bbr 514.758 0.0
puffer_ttp_cl cubic 43.65 0.0
mpc cubic 5.851 0.0
mpc cubic 806.671 0.0
puffer_ttp_cl cubic 11455.858 0.0
linear_bba cubic 37.098 0.0
mpc cubic 11.797 0.0
robust_mpc cubic 5.04 0.0
robust_mpc cubic 3556.916 0.0
robust_mpc cubic 7.014 0.0
robust_mpc cubic 12.748 0.0
pensieve bbr 69.4 0.0
linear_bba cubic 12.688 0.0
robust_mpc cubic 508.965 0.0
robust_mpc cubic 78.208 0.0
linear_bba cubic 6.402 0.0
linear_bba cubic 6.947 0.0
pensieve bbr 1446.805 0.0
robust_mpc cubic 47.851 0.0
mpc bbr 1267.349 0.0
puffer_ttp_static bbr 9.039 0.0
linear_bba bbr 270.149 0.0
robust_mpc cubic 54.801 0.0
robust_mpc cubic 19371.982 0.0
robust_mpc cubic 172.147 0.0
mpc bbr 6.3 0.0
mpc bbr 5.451 0.0
mpc bbr 10.801 0.0
puffer_ttp_emu bbr 8.302 0.0
robust_mpc cubic 9.197 0.0
robust_mpc cubic 7.401 0.0
pensieve bbr 3901.516 0.0
pensieve bbr 40.653 0.0
robust_mpc cubic 201.254 0.0
pensieve bbr 5.594 0.0
robust_mpc bbr 34.738 0.0
pensieve bbr 16.317 0.0
robust_mpc cubic 86.0 0.0
pensieve cubic 15.15 0.0
pensieve bbr 14.291 0.0
robust_mpc cubic 6.282 0.0
robust_mpc cubic 28.081 0.0
pensieve cubic 9.709 0.0
pensieve cubic 6.2 0.0
pensieve bbr 119.939 0.0
pensieve bbr 33.149 0.0
pensieve cubic 303.056 0.0
robust_mpc cubic 73.72 0.0
robust_mpc cubic 9.0 0.0
robust_mpc cubic 18.8 0.0
puffer_ttp_cl bbr 262.6 0.0
pensieve bbr 5.399 0.0
pensieve bbr 587.043 0.0
robust_mpc cubic 147.35 0.0
robust_mpc cubic 39.691 0.0
linear_bba bbr 7.006 0.0
linear_bba bbr 11.757 0.0
robust_mpc cubic 10.432 0.0
linear_bba bbr 786.878 0.0
robust_mpc cubic 201.274 0.0
robust_mpc cubic 17.301 0.0
robust_mpc cubic 17.259 0.0
pensieve bbr 20.899 0.0
robust_mpc cubic 12.898 0.0
mpc cubic 1166.834 0.0
pensieve bbr 164.95 0.0
robust_mpc cubic 413.156 0.0
puffer_ttp_cl bbr 5.806 0.0
puffer_ttp_cl bbr 766.72 0.0
puffer_ttp_static bbr 1418.416 438.65299999999996
mpc bbr 7741.366 0.0
puffer_ttp_static bbr 30.41 0.0
linear_bba bbr 191.374 0.0
mpc cubic 7.049 0.0
mpc cubic 8.504 0.0
robust_mpc cubic 21.8 0.0
robust_mpc cubic 47.349 0.0
robust_mpc cubic 11.049 0.0
puffer_ttp_cl bbr 29.543 0.0
linear_bba cubic 18.98 0.0
linear_bba cubic 34.63 0.0
puffer_ttp_cl bbr 6.649 0.0
robust_mpc cubic 13.65 0.0
puffer_ttp_cl bbr 302.936 0.0
robust_mpc cubic 79.627 0.0
pensieve bbr 11.065 0.0
pensieve bbr 29.706 0.0
puffer_ttp_cl bbr 513.11 0.0
pensieve bbr 34.649 0.0
pensieve bbr 188.348 0.0
mpc cubic 5.286 0.0
robust_mpc cubic 5.647 2.3510000000000004
robust_mpc cubic 264.097 43.004000000000005
puffer_ttp_cl bbr 56.794 0.0
robust_mpc bbr 171.347 0.0
robust_mpc bbr 125.047 0.0
robust_mpc bbr 104.09 0.0
puffer_ttp_cl bbr 25.298 0.0
pensieve bbr 38.462 0.0
puffer_ttp_cl bbr 49.049 0.0
robust_mpc cubic 504.195 0.0
puffer_ttp_cl bbr 18.446 0.0
pensieve bbr 5.305 0.0
pensieve bbr 8.87 0.0
puffer_ttp_cl bbr 235.002 0.0
pensieve bbr 32.34 0.0
mpc bbr 5.699 0.0
puffer_ttp_cl cubic 94.635 0.0
mpc bbr 5.902 0.0
mpc bbr 8.974 0.0
pensieve bbr 11.47 0.0
robust_mpc bbr 6.547 0.0
mpc cubic 5.305 0.0
mpc bbr 10.946 0.0
pensieve bbr 10.802 0.0
robust_mpc bbr 560.046 0.0
mpc bbr 45.153 0.0
mpc bbr 21.386 0.0
pensieve bbr 31.315 0.0
pensieve bbr 10.814 0.0
pensieve bbr 23.618 0.0
robust_mpc bbr 43.547 0.0
puffer_ttp_cl cubic 4361.584 0.0
pensieve bbr 13.83 0.0
mpc bbr 9.094 0.0
mpc bbr 65.05 0.0
pensieve bbr 19.229 0.0
mpc bbr 6.9 0.0
mpc bbr 11.151 0.0
mpc bbr 62.698 0.0
pensieve bbr 12.49 0.0
mpc bbr 439.268 0.0
pensieve bbr 330.096 0.0
puffer_ttp_cl bbr 1094.972 0.0
linear_bba cubic 4195.895 302.636
robust_mpc bbr 30.844 0.0
linear_bba bbr 447.151 0.0
robust_mpc bbr 14.705 0.0
robust_mpc bbr 10.502 0.0
mpc bbr 12.701 0.0
robust_mpc bbr 9.599 0.0
mpc cubic 19.478 0.0
robust_mpc bbr 62.949 0.0
puffer_ttp_cl bbr 1774.616 0.0
mpc cubic 55.448 0.0
robust_mpc bbr 123.048 0.0
puffer_ttp_cl cubic 9.273 0.0
robust_mpc bbr 885.241 0.0
puffer_ttp_cl cubic 37.238 0.0
puffer_ttp_cl cubic 12.815 0.0
mpc cubic 135.147 0.0
puffer_ttp_cl cubic 37.854 0.0
puffer_ttp_cl bbr 87.004 0.0
puffer_ttp_cl cubic 5.96 0.0
robust_mpc bbr 10.495 0.0
puffer_ttp_cl cubic 40.499 0.0
puffer_ttp_cl cubic 18.355 0.0
robust_mpc cubic 76.93 0.0
pensieve bbr 5.502 0.0
puffer_ttp_cl cubic 12.653 0.0
pensieve bbr 8.935 0.0
puffer_ttp_cl cubic 11.713 0.0
mpc cubic 112.795 0.0
pensieve bbr 8.834 0.0
puffer_ttp_cl cubic 20.202 0.0
linear_bba cubic 35.53 0.0
pensieve bbr 20.091 0.0
robust_mpc bbr 19.606 0.0
puffer_ttp_cl cubic 10.358 0.0
pensieve bbr 5.191 0.0
pensieve bbr 11.121 0.0
puffer_ttp_cl cubic 14.774 0.0
robust_mpc cubic 15.368 0.0
pensieve bbr 6.34 0.0
puffer_ttp_cl cubic 47.961 0.0
pensieve bbr 131.898 0.0
robust_mpc cubic 10.394 0.0
robust_mpc cubic 27.279 0.0
mpc bbr 1094.783 0.0
robust_mpc bbr 441.54 0.0
robust_mpc cubic 18.428 0.0
puffer_ttp_cl cubic 150.313 0.0
mpc cubic 111.755 0.0
mpc cubic 854.098 0.0
linear_bba bbr 138.698 0.6520000000000001
robust_mpc cubic 13.397 0.0
robust_mpc cubic 116.759 0.0
puffer_ttp_static bbr 169.328 0.0
pensieve bbr 202.343 0.0
mpc cubic 5.899 0.0
mpc cubic 124.295 0.0
mpc cubic 57.601 0.0
robust_mpc cubic 1811.654 0.0
puffer_ttp_cl cubic 5.061 0.0
linear_bba bbr 23.25 2.349
puffer_ttp_cl cubic 349.691 0.0
pensieve cubic 16697.706 4.949
linear_bba bbr 66.862 0.0
puffer_ttp_static bbr 5.913 0.0
puffer_ttp_static bbr 69.286 0.0
linear_bba bbr 14206.158 0.0
mpc cubic 7.002 0.0
mpc cubic 74.661 0.0
linear_bba bbr 19.992 1.701
robust_mpc bbr 7.101 0.0
linear_bba bbr 18.107 0.19999999999999996
robust_mpc bbr 6.098 0.0
robust_mpc bbr 13245.534 0.0
robust_mpc cubic 1442.62 49.298
linear_bba bbr 1005.204 33.551
puffer_ttp_static bbr 33.685 0.0
pensieve bbr 15.726 0.0
pensieve bbr 168.175 0.0
puffer_ttp_cl bbr 6.352 0.0
puffer_ttp_static bbr 7.3 0.0
puffer_ttp_static bbr 6.362 0.0
puffer_ttp_static bbr 75.433 0.0
puffer_ttp_cl bbr 23.694 0.0
puffer_ttp_cl bbr 9.048 0.0
puffer_ttp_cl bbr 14.751 0.0
puffer_ttp_cl bbr 272.06 0.0
puffer_ttp_cl cubic 13.802 0.0
puffer_ttp_cl cubic 208.351 0.0
puffer_ttp_static bbr 6.542 0.0
robust_mpc bbr 1240.914 0.0
puffer_ttp_static bbr 5.588 0.0
puffer_ttp_static bbr 8.989 0.0
puffer_ttp_static bbr 7.346 0.0
linear_bba cubic 8.15 0.0
linear_bba cubic 773.405 0.0
puffer_ttp_cl cubic 8.039 0.0
pensieve bbr 72.227 0.0
puffer_ttp_cl cubic 580.199 0.0
mpc bbr 33.683 0.0
mpc bbr 71.95 0.0
pensieve bbr 26.998 0.0
pensieve bbr 7.525 0.0
pensieve bbr 17.547 0.0
mpc bbr 46.672 0.0
pensieve bbr 5.041 0.0
pensieve bbr 79.344 0.0
puffer_ttp_cl bbr 25.989 0.0
mpc bbr 7.09 0.0
puffer_ttp_cl bbr 3306.769 0.0
mpc bbr 7.716 0.0
pensieve bbr 8.699 0.0
pensieve bbr 120.038 0.0
pensieve cubic 11.802 0.0
pensieve cubic 8.553 0.0
pensieve cubic 5.042 0.0
mpc bbr 9.752 0.0
pensieve cubic 61.548 0.0
mpc bbr 102.303 0.0
mpc cubic 566.857 0.0
pensieve bbr 34.145 0.0
pensieve cubic 28.492 0.0
puffer_ttp_cl bbr 8.852 0.0
puffer_ttp_cl bbr 9.541 0.0
pensieve bbr 79.349 0.0
pensieve cubic 124.389 0.0
pensieve cubic 553.344 0.0
mpc bbr 173.843 0.0
pensieve bbr 111.576 0.0
pensieve cubic 7.195 0.0
pensieve cubic 5.1 0.0
pensieve cubic 99.899 0.0
mpc bbr 11.101 0.0
mpc bbr 7.852 0.0
mpc bbr 7.802 0.0
puffer_ttp_cl cubic 20.148 0.0
mpc bbr 215.007 0.0
mpc bbr 17.491 0.0
puffer_ttp_emu bbr 19.845 0.0
mpc bbr 20.152 0.0
pensieve bbr 19.494 0.0
puffer_ttp_cl cubic 1350.769 0.0
puffer_ttp_cl cubic 14.562 0.0
puffer_ttp_emu bbr 1622.962 0.0
pensieve bbr 18.561 0.0
mpc bbr 534.403 0.0
pensieve cubic 6.65 0.0
pensieve bbr 14.283 0.0
pensieve cubic 5.497 0.0
pensieve bbr 47.226 0.0
pensieve cubic 245.241 0.0
pensieve bbr 26.191 0.0
puffer_ttp_cl bbr 11.498 0.0
pensieve bbr 6.643 0.0
robust_mpc cubic 25.446 0.0
pensieve bbr 12.536 0.0
puffer_ttp_cl bbr 218.854 0.0
pensieve bbr 8.312 0.0
pensieve bbr 28.167 0.0
robust_mpc cubic 7.999 0.0
linear_bba bbr 910.097 0.0
robust_mpc cubic 129.644 0.0
mpc bbr 8.501 0.0
pensieve bbr 288.441 0.0
mpc bbr 2903.55 0.0
mpc bbr 5.652 0.0
mpc bbr 879.934 0.0
puffer_ttp_static bbr 6.041 0.0
puffer_ttp_static bbr 102.144 0.0
mpc bbr 7.293 0.0
robust_mpc bbr 24.743 0.0
mpc bbr 6.806 0.0
puffer_ttp_cl bbr 919.345 0.0
mpc bbr 5.246 0.0
mpc bbr 19.552 0.0
mpc cubic 1402.583 0.0
robust_mpc bbr 5.593 0.0
robust_mpc bbr 7.066 0.0
robust_mpc bbr 8.464 0.0
robust_mpc cubic 9.347 0.0
mpc bbr 141.202 0.0
robust_mpc bbr 12.06 0.0
pensieve cubic 9.845 0.0
robust_mpc cubic 6.052 0.0
pensieve cubic 5.912 0.0
puffer_ttp_static bbr 10.739 0.0
pensieve cubic 279.188 0.0
pensieve cubic 1251.057 0.0
robust_mpc cubic 24.569 0.0
puffer_ttp_cl bbr 10.27 0.0
puffer_ttp_static bbr 14.391 0.0
puffer_ttp_cl bbr 2615.384 0.0
puffer_ttp_static bbr 16.688 0.0
robust_mpc cubic 40.354 0.0
puffer_ttp_cl bbr 15.498 0.0
robust_mpc cubic 7.541 0.0
puffer_ttp_cl bbr 7.099 0.0
robust_mpc cubic 1469.57 0.0
puffer_ttp_cl bbr 6.046 0.0
puffer_ttp_cl bbr 8.297 0.0
mpc bbr 160.344 0.0
pensieve bbr 63.386 0.0
pensieve cubic 8.876 0.0
pensieve cubic 182.318 0.0
robust_mpc cubic 43.932 0.0
mpc bbr 481.753 0.0
mpc cubic 44.551 0.0
mpc cubic 1497.487 0.0
mpc bbr 19.405 0.0
pensieve bbr 26.392 0.0
pensieve cubic 1394.456 0.0
mpc bbr 124.621 0.0
pensieve cubic 34.523 0.0
pensieve cubic 73.397 0.0
mpc bbr 17.005 0.0
pensieve cubic 73.95 0.0
pensieve cubic 9.806 0.0
robust_mpc cubic 5.629 0.0
pensieve cubic 54.059 0.0
robust_mpc cubic 8.849 0.0
robust_mpc cubic 9.352 0.0
puffer_ttp_cl cubic 17.396 0.0
robust_mpc cubic 11403.846 0.0
puffer_ttp_cl cubic 11.29 0.0
puffer_ttp_cl cubic 14.659 0.0
robust_mpc cubic 11.893 0.0
robust_mpc bbr 33.927 0.0
mpc bbr 7.904 0.0
mpc bbr 25.104 0.0
pensieve bbr 26.102 0.0
mpc bbr 36.944 0.0
pensieve bbr 20.519 0.0
puffer_ttp_cl cubic 162.895 2.05
mpc bbr 18.143 0.0
mpc bbr 23.95 0.0
pensieve bbr 16.967 0.0
pensieve bbr 17.423 0.0
mpc cubic 9.649 0.0
puffer_ttp_cl bbr 7.998 0.0
puffer_ttp_cl bbr 5.378 0.0
puffer_ttp_cl bbr 779.947 0.0
puffer_ttp_static bbr 5.393 0.0
puffer_ttp_static bbr 76.748 0.0
mpc bbr 103.751 0.0
robust_mpc cubic 20.01 0.0
puffer_ttp_cl cubic 8.266 0.0
robust_mpc cubic 333.101 0.0
puffer_ttp_cl cubic 12.135 0.0
puffer_ttp_cl cubic 4409.843 0.0
puffer_ttp_static bbr 350.149 0.0
mpc bbr 1073.809 0.0
linear_bba bbr 18.899 0.0
linear_bba bbr 5.0 0.0
linear_bba bbr 10.597 0.0
linear_bba cubic 12.875 0.0
linear_bba cubic 208.343 0.0
robust_mpc bbr 5.32 0.0
robust_mpc bbr 5.82 0.0
mpc cubic 5.445 0.0
mpc cubic 78.393 10.896999999999998
pensieve bbr 60.461 0.0
pensieve bbr 632.656 0.0
pensieve bbr 8.189 0.0
pensieve bbr 10.429 0.0
robust_mpc cubic 72.929 0.0
mpc cubic 398.96 0.0
robust_mpc cubic 34.0 0.0
puffer_ttp_static bbr 53.382 0.0
puffer_ttp_cl bbr 15.114 0.0
linear_bba cubic 1862.089 0.0
puffer_ttp_cl bbr 11.662 0.0
robust_mpc cubic 5.343 0.0
puffer_ttp_cl bbr 13.205 0.0
robust_mpc cubic 617.384 0.0
puffer_ttp_cl cubic 7.995 0.0
puffer_ttp_static bbr 16.399 0.0
puffer_ttp_cl bbr 5.31 0.0
puffer_ttp_cl cubic 4150.088 119.038
puffer_ttp_cl bbr 22.063 0.0
puffer_ttp_static bbr 13.402 0.0
puffer_ttp_cl bbr 396.742 0.0
puffer_ttp_static bbr 474.002 0.0
puffer_ttp_cl bbr 6.9 0.0
puffer_ttp_cl bbr 10.949 0.0
puffer_ttp_cl bbr 68.351 0.0
puffer_ttp_cl bbr 28971.78 0.0
puffer_ttp_cl bbr 578.437 7.996
robust_mpc bbr 32.354 0.0
mpc cubic 13.095 0.0
pensieve cubic 21.752 0.0
linear_bba bbr 18.112 0.0
mpc cubic 13.208 0.0
mpc cubic 42.649 0.0
mpc bbr 27.295 0.0
pensieve cubic 23.588 0.0
pensieve cubic 10.666 0.0
mpc bbr 32.359 0.0
mpc bbr 3655.16 0.0
mpc cubic 25.898 0.0
mpc cubic 143.607 0.0
pensieve cubic 6.388 0.0
pensieve cubic 189.192 0.0
mpc cubic 6.34 0.0
pensieve cubic 26.455 0.0
mpc cubic 4096.298 1.002
mpc cubic 201.95 3.4509999999999996
puffer_ttp_cl bbr 5.295 0.0
mpc bbr 3376.137 0.0
puffer_ttp_static bbr 5.149 0.0
puffer_ttp_cl bbr 419.378 0.0
puffer_ttp_static bbr 410.952 0.0
mpc bbr 18.706 0.0
mpc bbr 5.652 0.0
puffer_ttp_cl bbr 7.638 0.0
mpc bbr 3824.507 0.0
puffer_ttp_cl bbr 8.005 0.0
puffer_ttp_cl bbr 1379.655 0.0
linear_bba cubic 14.102 0.0
linear_bba cubic 7.876 0.0
linear_bba cubic 84.646 0.0
puffer_ttp_static bbr 281.652 0.0
robust_mpc bbr 13.321 0.0
robust_mpc bbr 55.32 0.0
linear_bba cubic 304.901 0.0
linear_bba cubic 89.549 0.0
puffer_ttp_static bbr 13.226 0.0
robust_mpc bbr 134.8 0.0
puffer_ttp_static bbr 69.398 0.0
robust_mpc cubic 5.552 0.0
robust_mpc cubic 1279.778 0.0
pensieve cubic 7.396 0.0
pensieve cubic 3605.951 0.0
linear_bba cubic 9.142 0.0
puffer_ttp_static bbr 11.802 0.0
linear_bba cubic 48.302 0.0
puffer_ttp_cl bbr 137.745 0.0
linear_bba cubic 25.501 0.0
puffer_ttp_cl bbr 582.486 0.0
robust_mpc bbr 12.121 0.0
linear_bba cubic 31.154 0.0
robust_mpc bbr 455.191 0.0
puffer_ttp_cl bbr 472.952 0.6
puffer_ttp_static bbr 85.3 0.0
linear_bba cubic 29.747 0.0
linear_bba cubic 40.269 0.0
puffer_ttp_static bbr 83.704 0.0
linear_bba cubic 68.851 0.0
puffer_ttp_static bbr 696.326 371.073
puffer_ttp_cl bbr 30.996 0.0
pensieve bbr 6.99 0.0
linear_bba cubic 46.853 0.0
puffer_ttp_static bbr 27.652 0.0
pensieve bbr 28.052 0.0
puffer_ttp_cl bbr 27.6 0.0
linear_bba cubic 22.3 0.0
puffer_ttp_static bbr 8.441 0.0
puffer_ttp_static bbr 3020.613 30.599000000000004
puffer_ttp_cl bbr 72.306 0.0
puffer_ttp_static bbr 13.091 0.0
puffer_ttp_cl cubic 8.499 0.0
linear_bba cubic 150.1 0.0
puffer_ttp_cl cubic 5.699 0.0
puffer_ttp_static bbr 550.495 0.0
linear_bba cubic 8.999 0.0
puffer_ttp_cl cubic 9.142 0.0
puffer_ttp_cl cubic 96.551 0.0
puffer_ttp_emu bbr 3342.609 0.0
puffer_ttp_static bbr 12.023 0.0
puffer_ttp_cl bbr 5.45 0.0
puffer_ttp_cl bbr 1262.517 0.0
pensieve bbr 11.596 0.0
linear_bba bbr 71.245 0.0
pensieve bbr 5.967 0.0
pensieve bbr 732.584 0.0
robust_mpc cubic 12.697 0.0
linear_bba cubic 137.228 0.0
robust_mpc cubic 32.098 0.0
puffer_ttp_cl bbr 5.154 0.0
puffer_ttp_cl bbr 4759.366 0.0
puffer_ttp_emu bbr 9.802 0.0
robust_mpc cubic 12.948 0.0
puffer_ttp_emu bbr 21.153 0.0
robust_mpc cubic 26.595 0.0
puffer_ttp_emu bbr 5.537 0.0
puffer_ttp_emu bbr 73.41 0.0
robust_mpc cubic 3358.445 0.0
pensieve cubic 31.892 0.0
puffer_ttp_emu bbr 8.003 0.0
puffer_ttp_emu bbr 13.588 0.0
robust_mpc bbr 2673.767 0.349
puffer_ttp_emu bbr 44.215 16.365
pensieve cubic 9.312 0.0
puffer_ttp_cl bbr 2897.06 0.0
pensieve cubic 8.672 0.0
pensieve cubic 14.522 0.0
pensieve cubic 36.186 0.0
puffer_ttp_static bbr 269.44 0.0
